#DESCRIPTION_OF_POLYGONS
#Number of Obstacle
134
#Obstacle #0
#Number of Polygons
1
#Polygon #0
#Number of Vertices
4
#------------
1.0215492 3.9210587
-3.503498 -2.0356216
-1.0215492 -3.9210587
3.503498 2.0356216
#Initial Configuration
61.424206 114.08688 0
#Obstacle #1
#Number of Polygons
1
#Polygon #0
#Number of Vertices
4
#------------
-3.4745483 -2.0846481
3.9268036 -0.99925995
3.474556 2.0846405
-3.926796 0.9992447
#Initial Configuration
64.594986 109.32962 0
#Obstacle #2
#Number of Polygons
1
#Polygon #0
#Number of Vertices
4
#------------
-2.091465 3.4704514
-0.991539 -3.9287567
2.091465 -3.4704514
0.991539 3.9287567
#Initial Configuration
54.99172 115.58103 0
#Obstacle #3
#Number of Polygons
1
#Polygon #0
#Number of Vertices
4
#------------
-0.4155839 63.480507
-0.4155839 -63.48051
0.41558397 -63.48051
0.41558397 63.480507
#Initial Configuration
0.83116794 63.89612 0
#Obstacle #4
#Number of Polygons
1
#Polygon #0
#Number of Vertices
4
#------------
1.0215454 3.9210587
-3.503502 -2.0356216
-1.021553 -3.9210587
3.503498 2.0356216
#Initial Configuration
54.213387 103.907684 0
#Obstacle #5
#Number of Polygons
1
#Polygon #0
#Number of Vertices
4
#------------
-2.091465 3.4704514
-0.991539 -3.9287567
2.091465 -3.4704514
0.991539 3.9287567
#Initial Configuration
59.802345 102.808464 0
#Obstacle #6
#Number of Polygons
1
#Polygon #0
#Number of Vertices
4
#------------
-3.4745483 -2.0846481
3.9268036 -0.9992523
3.474556 2.0846481
-3.9267998 0.9992523
#Initial Configuration
50.152184 109.05336 0
#Obstacle #7
#Number of Polygons
1
#Polygon #0
#Number of Vertices
4
#------------
-3.6038399 1.8521881
1.2224503 -3.863144
3.6038399 -1.8521881
-1.2224541 3.863144
#Initial Configuration
45.39871 85.33806 0
#Obstacle #8
#Number of Polygons
1
#Polygon #0
#Number of Vertices
4
#------------
1.2766075 -3.8455887
1.8316803 3.6143036
-1.2766075 3.845581
-1.8316803 -3.6143112
#Initial Configuration
50.733025 87.39488 0
#Obstacle #9
#Number of Polygons
1
#Polygon #0
#Number of Vertices
4
#------------
-3.843071 -1.2841568
3.617897 -1.8245773
3.843071 1.2841568
-3.617897 1.8245773
#Initial Configuration
42.537518 79.38634 0
#Obstacle #10
#Number of Polygons
1
#Polygon #0
#Number of Vertices
4
#------------
-3.6038399 1.8521881
1.2224503 -3.863144
3.6038399 -1.8521881
-1.2224503 3.863144
#Initial Configuration
53.760048 76.08063 0
#Obstacle #11
#Number of Polygons
1
#Polygon #0
#Number of Vertices
4
#------------
-3.843071 -1.2841568
3.617897 -1.8245773
3.843071 1.2841568
-3.617897 1.8245773
#Initial Configuration
56.05183 81.29527 0
#Obstacle #12
#Number of Polygons
1
#Polygon #0
#Number of Vertices
4
#------------
1.2766113 -3.845581
1.8316803 3.6143112
-1.2766075 3.8455887
-1.8316803 -3.6143036
#Initial Configuration
47.85246 73.23955 0
#Obstacle #13
#Number of Polygons
1
#Polygon #0
#Number of Vertices
4
#------------
-1.5584412 3.7402573
-1.5584412 -3.7402573
1.5584412 -3.7402573
1.5584412 3.7402573
#Initial Configuration
115.76473 117.61039 0
#Obstacle #14
#Number of Polygons
1
#Polygon #0
#Number of Vertices
4
#------------
-1.5057373 -3.7617874
3.7313385 1.5796661
1.5057373 3.7617874
-3.7313385 -1.5796661
#Initial Configuration
121.16733 115.74026 0
#Obstacle #15
#Number of Polygons
1
#Polygon #0
#Number of Vertices
4
#------------
-3.7647324 1.4983444
1.586998 -3.7282333
3.76474 -1.4983444
-1.5869904 3.7282333
#Initial Configuration
109.738754 114.90909 0
#Obstacle #16
#Number of Polygons
1
#Polygon #0
#Number of Vertices
4
#------------
-1.5584412 3.7402573
-1.5584412 -3.7402573
1.5584412 -3.7402573
1.5584412 3.7402573
#Initial Configuration
116.18031 105.14286 0
#Obstacle #17
#Number of Polygons
1
#Polygon #0
#Number of Vertices
4
#------------
-3.76474 1.4983444
1.5869904 -3.7282333
3.7647324 -1.4983444
-1.586998 3.7282333
#Initial Configuration
121.2957 107.648384 0
#Obstacle #18
#Number of Polygons
1
#Polygon #0
#Number of Vertices
4
#------------
-1.5057373 -3.7617874
3.7313385 1.5796661
1.5057297 3.7617874
-3.7313461 -1.5796661
#Initial Configuration
109.83374 106.78366 0
#Obstacle #19
#Number of Polygons
1
#Polygon #0
#Number of Vertices
4
#------------
-3.7131577 1.6219406
1.4629135 -3.7786484
3.7131577 -1.6219482
-1.4629135 3.7786407
#Initial Configuration
95.357155 93.59149 0
#Obstacle #20
#Number of Polygons
1
#Polygon #0
#Number of Vertices
4
#------------
1.5158615 -3.757721
1.6008224 3.722313
-1.5158615 3.7577133
-1.6008224 -3.722313
#Initial Configuration
100.551605 95.979614 0
#Obstacle #21
#Number of Polygons
1
#Polygon #0
#Number of Vertices
4
#------------
-3.7547302 -1.5232315
3.7254562 -1.5935059
3.7547379 1.5232391
-3.7254486 1.5935135
#Initial Configuration
92.87581 87.47165 0
#Obstacle #22
#Number of Polygons
1
#Polygon #0
#Number of Vertices
4
#------------
-3.7131577 1.6219559
1.4629135 -3.7786407
3.7131577 -1.6219406
-1.4629135 3.7786484
#Initial Configuration
104.28397 84.87805 0
#Obstacle #23
#Number of Polygons
1
#Polygon #0
#Number of Vertices
4
#------------
-3.7547379 -1.5232315
3.7254486 -1.5935059
3.7547302 1.5232391
-3.7254562 1.5935135
#Initial Configuration
106.24338 90.22647 0
#Obstacle #24
#Number of Polygons
1
#Polygon #0
#Number of Vertices
4
#------------
1.5158615 -3.757721
1.6008224 3.722313
-1.5158615 3.7577133
